지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),평균풍속(m/s),최대풍속(m/s),합계 일조시간(hr),최심적설(cm)
273,문경,2018-02,-.7,14.2,-13.9,29.7,2.6,8.8,206.5,
273,문경,2018-03,7.9,24.5,-7.4,116,2.1,8.5,198.6,
273,문경,2018-04,13.5,32.3,-.7,157.6,2.4,8.6,229.9,
273,문경,2018-05,17.8,31.2,5.3,128.1,1.9,8.5,197.8,
273,문경,2018-06,22.5,33.5,10.9,62.9,1.9,6.1,189.9,
273,문경,2018-07,26.6,37.8,13.4,174.2,1.5,5.8,220.1,
273,문경,2018-08,26.6,38.1,16.4,275.1,1.7,7.5,180.1,
273,문경,2018-09,19.2,28.8,7.1,164.9,1.5,6,159,
273,문경,2018-10,11.7,24.9,-.1,141.6,1.8,10.3,215.4,
273,문경,2018-11,6.7,20.4,-4.7,56,1.6,7.5,160.9,
273,문경,2018-12,-.2,14,-13.7,32,2.3,9.1,176.4,
273,문경,2019-01,-.1,9.9,-10.5,.1,2.6,9,207.9,
273,문경,2019-02,1.9,14.4,-7.3,32,2.2,9.4,192.5,
273,문경,2019-03,7.3,21.7,-3.9,28.9,2.5,8.2,211.1,
273,문경,2019-04,12,27,-1.9,100.5,2.1,7.2,189.2,
273,문경,2019-05,18.8,32.5,3.5,58.3,2.1,7.7,278.7,
273,문경,2019-06,21.3,33.5,10.2,82.5,1.5,8.9,207.2,
273,문경,2019-07,24.3,34.3,14.8,234.8,1.5,6.2,138,
273,문경,2019-08,25.2,35.5,16,142.2,1.5,6.9,190.1,
273,문경,2019-09,20.6,30.4,9.9,192.9,1.3,7.7,129.9,
273,문경,2019-10,14.5,27,1.7,125.9,1.6,7.8,184.4,
273,문경,2019-11,7.5,23.2,-5.3,64.1,1.8,7.5,176.8,
273,문경,2019-12,1.1,11,-8.1,20.3,2,9.1,151.5,
273,문경,2020-01,2,11.8,-8.7,61.5,1.9,7.4,130.5,
273,문경,2020-02,2.5,15.8,-11.7,71.8,2.1,9.4,178.2,
273,문경,2020-03,7.6,23.4,-4.3,15.4,2.5,12.7,237.3,
273,문경,2020-04,10.9,26.5,-1.8,28.7,2.6,9.4,265.8,
273,문경,2020-05,17.4,30.6,5.3,129.3,1.8,6.2,219.2,
273,문경,2020-06,22.8,34,12.6,175.9,1.5,6.9,208.3,
273,문경,2020-07,21.9,30.5,15.6,595.7,1.1,5.5,103.2,
273,문경,2020-08,25.7,33.2,20.3,454.4,1,6.3,126.2,
273,문경,2020-09,19,28.2,9.2,118.4,1.3,11.3,145.2,
273,문경,2020-10,12.8,24.4,1.9,1.7,1.7,9.3,222.8,
273,문경,2020-11,7.5,19.6,-2.7,38.4,2,7.9,170.2,
273,문경,2020-12,-.5,10.7,-13.3,3.2,2.3,9.4,177.4,
273,문경,2021-01,-2.2,11.9,-16.7,13.4,2.3,9.8,170.2,
273,문경,2021-02,2.7,22.4,-10.5,10.7,2.6,8.8,205.9,
273,문경,2021-03,8.5,22.3,-3.4,107.1,1.9,8.4,191.5,
273,문경,2021-04,12.9,28,.1,90.8,2.1,8.2,221.2,
273,문경,2021-05,15.9,28.8,2.9,178.4,1.7,7.8,196.5,
273,문경,2021-06,21.3,30.7,9.5,86.5,1.2,5.6,184.1,
273,문경,2021-07,25.3,33.9,18.4,332.7,1.1,9,207.9,
273,문경,2021-08,23.6,34.7,17.2,272.8,.9,6.2,107,
273,문경,2021-09,19.9,29,13,199.2,1.2,5.4,139.7,
273,문경,2021-10,14,28.4,-.9,36.7,1.2,6.4,177.9,
273,문경,2021-11,7.5,20.4,-4.8,36.5,1.9,9.5,174.7,
273,문경,2021-12,1.1,13.6,-14.3,2.5,2.4,9,111.9,
273,문경,2022-01,-1.2,11.8,-11.6,3,2.1,7.8,197.7,
273,문경,2022-02,-.6,13.5,-12.4,1.9,2.8,10,221.8,
273,문경,2022-03,7.4,19.9,-4.7,133.6,2,9.5,184.6,
273,문경,2022-04,14.2,29.5,0,68.3,1.9,6.4,247.6,
273,문경,2022-05,18.4,31.4,3.4,5,1.8,7.1,300.8,
273,문경,2022-06,22.1,34.7,9.7,95.9,1.3,6.6,190.3,
273,문경,2022-07,25.6,34.5,19.5,216.5,1.2,6.5,149.3,
273,문경,2022-08,24.5,34,12.8,338.6,1,4.9,122.2,
273,문경,2022-09,19.9,31.8,8.9,78.1,1.4,10.2,156.9,
273,문경,2022-10,13,28.5,.4,59,1.5,8,199,
273,문경,2022-11,8.5,20.1,-5.9,31.6,1.6,8.1,188.9,
273,문경,2022-12,-2.2,10.6,-13.3,10.3,2.3,8.4,159.5,
273,문경,2023-01,-1.4,11.8,-17.3,30.9,2.2,8.9,188.6,
273,문경,2023-02,2.4,15.6,-8.2,7,2,8,182.6,
273,문경,2023-03,9.8,24.5,-2.9,31.7,2,8.6,239.9,
273,문경,2023-04,12.6,26.2,.5,63.4,1.9,8.1,198,
273,문경,2023-05,17.8,31.9,3.1,173.7,1.5,7.1,215.4,
273,문경,2023-06,22.4,32.7,13,231,1.4,5.9,219.9,
273,문경,2023-07,25.1,34.1,16.9,728.1,1,6.2,137.7,
273,문경,2023-08,26,35.2,19.1,264.1,1.1,10.5,174.9,
273,문경,2023-09,21.7,30.9,12.7,259.5,.9,5.6,162.3,
273,문경,2023-10,13.7,23.3,2.6,8.3,1.4,6.6,219.6,
273,문경,2023-11,6.9,27.1,-6.3,36.4,2.1,9.2,181.2,
273,문경,2023-12,1.2,16.4,-12.7,108.6,1.8,9.2,135.6,
273,문경,2024-01,0,13.5,-12.6,25.2,2.1,7.4,165.2,
273,문경,2024-02,3.3,16.2,-5.1,109.3,1.6,9.3,97.8,
273,문경,2024-03,6.6,21.2,-9.7,57.4,2.1,8.2,197.7,
273,문경,2024-04,15.4,28.1,4.4,75.6,1.6,6.2,202.2,
273,문경,2024-05,17.6,29.6,5,151.9,1.6,7.9,263.8,
273,문경,2024-06,22.9,35,11.1,116.1,1.4,6,259.5,
273,문경,2024-07,25.8,33.6,20.2,435.5,1.1,5.8,119.6,
273,문경,2024-08,27.1,35.3,18.8,95.9,1,7.6,242.6,
273,문경,2024-09,23.6,34,11.5,190.8,.9,5.1,163.8,
273,문경,2024-10,14.8,24.1,4.9,100.8,1.2,7.2,136.1,
273,문경,2024-11,8.8,22.9,-3.7,37,1.7,7,166.6,
273,문경,2024-12,1.3,15.5,-6.7,4.5,2.5,8.2,177.7,
276,청송군,2015-01,-1.6,8.9,-15.1,15.6,1.5,8,173.8,
276,청송군,2015-02,.3,12.7,-13.2,11.1,1.8,9,175.8,
276,청송군,2015-03,5.2,23.7,-9.7,38.5,1.8,9.2,259.5,
276,청송군,2015-04,11.2,28.8,-1.9,78.2,1.4,10.1,161.1,
276,청송군,2015-05,17.4,33.4,1.1,22.5,1.4,10.1,281.6,
276,청송군,2015-06,20.2,32.7,6,85.4,1.2,6.1,154.7,
276,청송군,2015-07,23.2,36.4,12.4,90.7,1.1,5.8,171.2,
276,청송군,2015-08,23.7,37.4,14.8,151.7,.9,6.5,172.4,
276,청송군,2015-09,17.7,27.9,8.6,55.1,.9,5.2,154.1,
276,청송군,2015-10,12.2,25.8,-5.4,45,1.2,6.9,210.1,
276,청송군,2015-11,8,20.6,-5.1,95.5,.9,7.5,56.1,
276,청송군,2015-12,1.4,13.1,-12.6,18,1.3,8.6,118.1,
276,청송군,2016-01,-3,13.4,-15.9,8.6,1.9,10,164.2,
276,청송군,2016-02,0,18.8,-14.3,21,1.9,8.9,174.1,
276,청송군,2016-03,5.4,20.9,-10.3,43.5,1.2,6,191.4,
276,청송군,2016-04,12.3,26.4,-1.4,132.1,1.6,9.9,195.9,
276,청송군,2016-05,16.9,30.8,3,47.8,1.6,10.7,261.4,
276,청송군,2016-06,21.2,32.7,6.4,44.2,1.3,6.6,178.7,
276,청송군,2016-07,24,34.3,15.8,235.7,1,4.8,153,
276,청송군,2016-08,24.6,36.3,12.2,67.1,1.1,6.8,211,
276,청송군,2016-09,19.6,30.3,10.1,254.5,.8,5.3,78.8,
276,청송군,2016-10,13.8,25.9,1,99.5,.9,5.7,85.6,
276,청송군,2016-11,5.5,19.2,-8.2,14,1,6.5,130.2,
276,청송군,2016-12,1,17.3,-11.1,40,1.5,8.2,143.1,
276,청송군,2017-01,-2.1,10.9,-16.3,2.5,1.7,8.4,188.5,
276,청송군,2017-02,-.1,15,-12,22,2,8.8,202.7,
276,청송군,2017-03,4.4,19.7,-7.1,19.5,1.4,8.6,200.5,
276,청송군,2017-04,12.4,29.7,-2.4,81.1,1.7,8.1,221,
276,청송군,2017-05,17.5,34.4,2.3,22.1,1.7,9.3,243.5,
276,청송군,2017-06,20.3,35.3,6,15.7,1.5,7,231.6,
276,청송군,2017-07,24.9,35.1,15.2,336.7,1,6.6,129.3,
276,청송군,2017-08,23.9,36.9,12.5,112.2,.8,5.7,143.9,
276,청송군,2017-09,18,28.8,4.1,94.1,.9,7.1,160.9,
276,청송군,2017-10,13.1,26.8,-3.9,67,.9,6.8,93.5,
276,청송군,2017-11,4.3,19.6,-7.7,.7,1.6,9.2,173.4,
276,청송군,2017-12,-2.6,10.1,-16.3,10.3,2.2,9.9,195.6,
276,청송군,2018-01,-4,11,-19.8,13.1,2.1,10.2,188,
276,청송군,2018-02,-2.1,13.6,-18.1,16.5,2,8.3,191.4,
276,청송군,2018-03,6.3,23.5,-7.6,112.5,1.7,12.2,209.7,
276,청송군,2018-04,12.2,31.5,-.3,133,1.9,8.6,236.3,
276,청송군,2018-05,16.8,31.2,3,93,1.5,9.4,200,
276,청송군,2018-06,20.7,34.7,9.4,58.8,1.2,5.5,178.6,
276,청송군,2018-07,25.7,38.1,14,229.7,1,6,226.1,
276,청송군,2018-08,25.4,38.1,14.1,155.6,1.3,6.3,185.6,
276,청송군,2018-09,18.4,28.4,7.2,107.9,1,6.4,116.7,
276,청송군,2018-10,10.9,23.3,-2.2,165.1,1.3,8.2,182.6,
276,청송군,2018-11,5.4,20.1,-7.1,33,.9,8.1,148.1,
276,청송군,2018-12,-1.2,15.4,-15,21.5,1.5,7.8,176.5,
276,청송군,2019-01,-1.7,10,-13.5,10,1.8,9,209.2,
276,청송군,2019-02,.9,13.6,-11.4,20.5,1.5,7.8,187.8,
276,청송군,2019-03,5.7,22.2,-6.4,41,1.9,8.5,207.9,
276,청송군,2019-04,10.2,24.9,-5,74,1.6,8.2,195.7,
276,청송군,2019-05,17.1,33,1.8,36,1.6,7.1,288.2,
276,청송군,2019-06,19.6,33.5,8.4,187,1.2,5.6,208,
276,청송군,2019-07,23.4,33.6,13.5,100.2,1.1,5.6,143.5,
276,청송군,2019-08,24.5,35.5,14,121,1.2,5.9,213.7,
276,청송군,2019-09,20,31.4,9.3,168,.9,7.2,116.9,
276,청송군,2019-10,13.4,26.5,-.2,175.1,1.1,5.8,159.6,
276,청송군,2019-11,6.4,21.4,-7.1,28.2,1.3,9.8,151.5,
276,청송군,2019-12,.3,14.8,-12,21.8,1.5,9.4,180.2,
276,청송군,2020-01,.7,14.1,-9.6,95.2,1.4,8.9,136.6,
276,청송군,2020-02,1.7,17.5,-12.9,54.1,1.7,9.8,188.9,
276,청송군,2020-03,6.5,22.3,-8.6,14.5,1.9,10.8,232.7,
276,청송군,2020-04,9.5,25.4,-4,39.5,2.2,9.8,254.1,
276,청송군,2020-05,16.7,29.8,3,50.5,1.7,7.8,228.7,
276,청송군,2020-06,21.9,36.4,9.3,117.1,1.4,7.1,227.6,
276,청송군,2020-07,21.2,31.4,12.8,389.6,1,4.6,98.3,
276,청송군,2020-08,25.7,34.9,19.6,249.2,.9,6.6,150.3,
276,청송군,2020-09,18.5,28.4,8.4,221.5,.9,8.6,140.5,
276,청송군,2020-10,11.6,24.8,-.9,4.5,.9,5,192.9,
276,청송군,2020-11,6.4,23,-6.2,48.1,1.5,9.3,149.8,
276,청송군,2020-12,-2.4,11.7,-16.3,2,2.2,8.8,190.4,
276,청송군,2021-01,-3.1,13.7,-17.7,8.6,2.4,9.6,190.1,
276,청송군,2021-02,1.4,22.7,-12.2,13,2.6,10.4,205.9,
276,청송군,2021-03,6.9,22.7,-4.8,96.5,2,8.3,191.7,
276,청송군,2021-04,11.1,28.3,-2.9,74.2,2.2,8.6,228.7,
276,청송군,2021-05,15.1,29.5,1.2,125.4,1.9,8.6,186.6,
276,청송군,2021-06,20.5,31.4,7.7,70.1,1.6,6.7,175,
276,청송군,2021-07,24.8,36.4,15,155.6,1.5,6.6,197,
276,청송군,2021-08,23.8,35.3,17.4,195.4,1.3,5.3,108.9,
276,청송군,2021-09,19.7,30,12.7,142.7,1.4,7.1,106.9,
276,청송군,2021-10,13.1,30.8,-1.3,59.9,1.2,6.5,148.1,
276,청송군,2021-11,5.5,19.8,-6.7,39,1.9,8.5,173.1,
276,청송군,2021-12,-.3,13.6,-14.8,7.3,2.4,11.1,197.9,
276,청송군,2022-01,-3.2,10.7,-16.4,,1.9,8.2,210.9,
276,청송군,2022-02,-2.2,13,-16.4,1.6,2.8,8.5,228,
276,청송군,2022-03,5.9,20.9,-9.3,51.2,2,10,192.9,
276,청송군,2022-04,12.2,29.6,-3.8,30.7,2,7.5,251.3,
276,청송군,2022-05,16.9,32.7,2.5,6.4,2,7.2,298.4,
276,청송군,2022-06,21.9,36.6,8.9,80.2,1.9,6.8,195,
276,청송군,2022-07,25.4,35.8,18.1,86.5,1.6,5.8,152,
276,청송군,2022-08,24.3,36.4,11.7,229.4,1.3,5.7,122.7,
276,청송군,2022-09,19.1,32.8,7.3,48.7,1.5,8.6,141,
276,청송군,2022-10,11.6,29.3,-2.9,32.6,1.4,8.9,161.5,
276,청송군,2022-11,6.8,24.2,-7,66.3,1.3,7.1,178.2,
276,청송군,2022-12,-3.7,10,-17.4,4.9,2.2,8.6,184.2,
276,청송군,2023-01,-3.2,16.3,-19.5,18.2,1.8,8.4,194.4,
276,청송군,2023-02,.5,15.8,-12.4,5.7,1.5,8.4,178.3,
276,청송군,2023-03,7.7,24.8,-7.9,41.8,1.6,7.9,240.1,
276,청송군,2023-04,11.3,28.1,-3.1,41.4,2.1,9.6,213.3,
276,청송군,2023-05,16.5,33.2,.7,158.7,1.5,6.4,215.3,
276,청송군,2023-06,21.5,33.2,9.2,168.2,1.6,8.7,226.1,
276,청송군,2023-07,24.9,35.9,16.6,367,1.3,7.4,152.2,
276,청송군,2023-08,25.9,36.2,18.7,314.5,1.4,6.7,191.6,
276,청송군,2023-09,21.4,31.4,13.1,228.1,1.1,5.1,139.4,
276,청송군,2023-10,12,23.6,-1,7.4,1.2,6.9,195.2,
276,청송군,2023-11,5.6,26.3,-9.1,27.3,2.1,8.3,200,
276,청송군,2023-12,0,18.5,-15.5,103.9,1.9,8.3,171.7,
276,청송군,2024-01,-1.1,13.6,-14.9,20.1,1.9,8.7,174.1,
276,청송군,2024-02,2.1,19,-8.6,70.2,1.4,7.4,93.6,
276,청송군,2024-03,5.4,21.7,-10.3,62.7,2.1,8.1,200,
276,청송군,2024-04,13.4,29.5,-1.6,50.7,1.5,6.1,197.4,
276,청송군,2024-05,16.2,30.6,2.5,125.6,1.7,7.3,278.7,
276,청송군,2024-06,21.7,36.6,7,67.3,1.5,6,234.8,
276,청송군,2024-07,25.9,35.1,17.5,223.8,1.5,7.2,149,
276,청송군,2024-08,27.1,36.4,18.9,19.1,1.5,5.4,223.4,
276,청송군,2024-09,23.3,36.4,10.2,223.7,1.4,5.6,151.7,
276,청송군,2024-10,14.5,25.5,4.7,51.5,1.3,7.3,111.3,
276,청송군,2024-11,7.5,23.5,-4.9,32.4,1.5,7.8,135.3,
276,청송군,2024-12,-.4,16.7,-12.5,1.6,2.5,7.7,203.2,
277,영덕,2015-01,1.8,11.8,-7.6,9.9,3.3,11.8,172.9,
277,영덕,2015-02,2.9,14.6,-10.8,9.1,3.1,11.1,178.2,
277,영덕,2015-03,7.6,24.9,-6.2,36.5,3.4,9.5,265.9,
277,영덕,2015-04,12.5,29.8,.7,85.5,3.4,11.3,171,
277,영덕,2015-05,19.1,33.3,6.9,12.1,2.7,9.8,293.5,
277,영덕,2015-06,20.1,32,9.9,103.6,2.8,9.9,179.7,
277,영덕,2015-07,23.3,35.6,13.3,98,2.8,12.4,191.5,
277,영덕,2015-08,25.3,38.2,17.3,111.1,2.3,16.3,198.8,
277,영덕,2015-09,19.3,29.8,12,82,2.9,12.6,189.3,
277,영덕,2015-10,14.8,26.7,1,16.5,2.7,13.3,244,
277,영덕,2015-11,10.3,22.3,-2,220.5,3.1,10.8,76.4,
277,영덕,2015-12,4.9,15.5,-4.8,26.5,2.9,12.4,140.7,
277,영덕,2016-01,.5,14.9,-13.7,12.5,3.6,13.3,190.1,
277,영덕,2016-02,2.8,19.3,-5.6,18.1,3.3,10.2,202.6,
277,영덕,2016-03,7.4,20.6,-5.9,27.1,2.8,9.9,207.2,
277,영덕,2016-04,13,27.5,1,158.5,3.4,14.1,213.4,
277,영덕,2016-05,18.5,32.3,5.5,27.1,3,11.5,298.3,
277,영덕,2016-06,21.7,31.7,9.1,56.3,2.2,7.7,205.7,
277,영덕,2016-07,24.5,35.8,17.4,173.2,1.8,8.2,173.1,
277,영덕,2016-08,25.7,38.6,15.5,69.6,2.6,10.5,256,
277,영덕,2016-09,20.8,32.2,13.6,322.6,2.5,11.9,119.3,
277,영덕,2016-10,16,27.2,4.8,136.2,2.4,14.6,136.7,
277,영덕,2016-11,9.2,22.2,-2.1,44.3,2.6,8.5,173.4,
277,영덕,2016-12,5,16.7,-5.4,42.8,3.1,10.8,178.3,
277,영덕,2017-01,1.8,12.1,-8.8,21.5,3.4,9.7,204.2,
277,영덕,2017-02,3.4,17.4,-7.1,16,3.5,12,210,
277,영덕,2017-03,7.3,19,-2.7,9,3,11,221.4,
277,영덕,2017-04,14.8,31.4,1.5,57,3,10.1,245.2,
277,영덕,2017-05,19.4,33.1,5.1,15.9,2.8,11.9,290.3,
277,영덕,2017-06,20.8,34.7,9.3,34.8,2.5,11,285.8,
277,영덕,2017-07,26.4,38.1,17.3,172.4,2.2,7.7,166.3,
277,영덕,2017-08,24.4,35,14.9,322.1,2.1,9.8,180.5,
277,영덕,2017-09,20.5,31,11.5,103.8,2.5,10,231.3,
277,영덕,2017-10,15.6,28.4,5,121.2,2.6,14.1,147.6,
277,영덕,2017-11,8.8,22,-4.4,.1,2.8,9,208.2,
277,영덕,2017-12,.9,12.1,-9.4,6.5,3.4,11.3,219.8,
277,영덕,2018-01,-.4,13.3,-14.6,12,3.4,11.5,205.3,
277,영덕,2018-02,1.1,14.8,-11,30,3.3,12.8,214.9,
277,영덕,2018-03,9.1,25.2,-3.4,105.5,4.2,15.1,222.3,
277,영덕,2018-04,13.9,32.5,.1,149.6,3.5,11.8,257.2,
277,영덕,2018-05,17.2,31.3,6.6,71.4,3.1,9.9,222.1,
277,영덕,2018-06,22,37,10.4,29.3,2.6,7.4,204.5,
277,영덕,2018-07,26.1,38,16.1,211.6,2.6,11.9,261.2,
277,영덕,2018-08,25.9,39.9,16.8,196.2,2,9.3,200.7,
277,영덕,2018-09,20.1,29.5,10.5,140.5,2.3,8.3,149.8,
277,영덕,2018-10,13.6,25.4,2.6,358.1,2.7,13.9,221.7,
277,영덕,2018-11,9.2,21.6,-1.4,42.2,2.3,8,177.9,
277,영덕,2018-12,2.9,20.9,-10.1,19,2.7,8.6,177,
277,영덕,2019-01,2.5,12.8,-6,9.5,2.8,9.4,207.5,
277,영덕,2019-02,4.3,15.5,-4.6,17.1,2.8,8.5,189.2,
277,영덕,2019-03,8.7,23.7,-1.3,18.6,3.1,8.8,236.2,
277,영덕,2019-04,11.9,25.8,.5,103.5,3,11.5,221.8,
277,영덕,2019-05,19.4,33.8,4.6,24.9,2.7,10.1,298.5,
277,영덕,2019-06,20.4,34.3,11,242.2,2.2,10.2,219,
277,영덕,2019-07,24.9,35.6,16.9,130.7,2.4,9.2,184.7,
277,영덕,2019-08,26,35.8,18.9,152.6,2.3,8.7,238.8,
277,영덕,2019-09,22,31.6,11.6,175,2.4,17.4,130.2,
277,영덕,2019-10,16.4,26.6,5.8,455.5,3,14.2,182.3,
277,영덕,2019-11,10.1,22.4,-1.4,105.2,2.4,10.1,176.9,
277,영덕,2019-12,4.5,17.3,-5.4,21.1,2.7,9,192.7,
277,영덕,2020-01,4.2,13.9,-5.7,118.4,3.1,12.1,160.8,
277,영덕,2020-02,4.7,16.5,-6.6,51.6,3.3,13.7,195.9,
277,영덕,2020-03,8.4,23.2,-2,14.3,3,13.9,227.1,
277,영덕,2020-04,11.5,27,0,40,3.6,11.7,258.2,
277,영덕,2020-05,17.2,30.9,5.7,56.1,2.5,11.4,242.7,
277,영덕,2020-06,22.1,35.1,11.9,165.6,2.3,10.5,248.6,
277,영덕,2020-07,21,31.3,14.1,507.5,2,8.5,97.5,
277,영덕,2020-08,26.2,35.4,20.1,123.3,1.8,7.9,182.2,
277,영덕,2020-09,19.6,28.8,10.9,205.7,2.9,14.8,159.9,
277,영덕,2020-10,14.5,25.5,3.5,1.5,2.7,10.8,217.3,
277,영덕,2020-11,10.1,23.2,-.9,24.6,2.8,9.8,180.6,
277,영덕,2020-12,2.6,13.7,-12.6,.2,3.2,13.2,207.8,
277,영덕,2021-01,.6,16.1,-14.6,8.1,3.2,13.9,196,
277,영덕,2021-02,4.9,23.9,-9.7,8.4,3.2,13,204.2,
277,영덕,2021-03,9.2,19.6,-3,73.9,2.8,11.4,182.2,
277,영덕,2021-04,12.2,26.2,.4,68.6,3.2,11.7,218.6,
277,영덕,2021-05,16.2,28.4,4.7,130.7,2.3,11.5,206.2,
277,영덕,2021-06,20.4,30.8,13.5,58.6,1.9,10,191.8,
277,영덕,2021-07,24.7,34.6,17.1,139.2,1.7,7.6,213.6,
277,영덕,2021-08,23.8,34,18,456.7,2,9.8,128.8,
277,영덕,2021-09,20.6,28.7,14.7,159.5,2.2,8.7,130.2,
277,영덕,2021-10,15.4,29.5,3.2,148.1,2.1,9.9,172.8,
277,영덕,2021-11,9.9,20.2,-.5,35.2,2.5,9.4,203.4,
277,영덕,2021-12,3.7,16.4,-11.9,0,3.3,15.2,193.8,
277,영덕,2022-01,1.2,11.4,-9.2,3.3,2.9,12.2,219.7,
277,영덕,2022-02,1.3,14.9,-9.8,4.4,3.5,10.7,231.1,
277,영덕,2022-03,8.3,21.8,-2.9,79.6,2.8,12.1,203.4,
277,영덕,2022-04,14.2,29.9,-.7,35.6,3,10.8,252.5,
277,영덕,2022-05,18.4,31.8,4.1,5.4,2.6,9.9,297.8,
277,영덕,2022-06,22,36.6,9.8,54,2.4,9.6,209.9,
277,영덕,2022-07,24.7,36.4,19.6,115.6,1.7,7.3,143.6,
277,영덕,2022-08,24.7,36.3,13,124.7,1.7,8.5,140.1,
277,영덕,2022-09,20,30.2,10.5,141.5,2.8,15.8,147.6,
277,영덕,2022-10,14.4,29.4,5.1,62.8,2.3,10.7,176.1,
277,영덕,2022-11,11.4,22.6,-2.8,172.2,2.5,9.6,192.3,
277,영덕,2022-12,.7,12.3,-9.7,3.1,3.4,14.9,195.6,
277,영덕,2023-01,1.5,18.2,-14.3,22.9,3.3,12.6,216.2,
277,영덕,2023-02,4.2,17.2,-4.8,45.3,2.7,11.3,175.6,
277,영덕,2023-03,10.2,24.3,-1,30.6,2.5,9.5,225.2,
277,영덕,2023-04,13.3,28.4,4,37.3,2.6,10.6,198.8,
277,영덕,2023-05,17.2,33.2,5.1,115.5,2.4,10.1,240.2,
277,영덕,2023-06,21.7,33.5,10.6,113.4,2.1,8.1,251,
277,영덕,2023-07,24.8,33.5,17.2,260.3,1.6,6.7,162.7,
277,영덕,2023-08,25.3,35.3,19.5,216.6,2.3,11.1,216.7,
277,영덕,2023-09,21.9,29.4,14.5,232.6,2.2,9.2,157.1,
277,영덕,2023-10,15.3,24.2,3.2,9.9,2.2,8.4,234.8,
277,영덕,2023-11,9.6,27,-3.3,9.1,2.8,10.8,201,
277,영덕,2023-12,3.7,19.8,-9.9,135.2,3.1,11.4,183.3,
277,영덕,2024-01,2.4,14,-11.3,20.6,3.2,10.7,191.8,
277,영덕,2024-02,4.7,20.3,-2.1,117.7,3.2,12.2,105.1,
277,영덕,2024-03,7.1,21.4,-6.4,55.4,3.2,11.6,205.9,
277,영덕,2024-04,14.2,27.9,1.5,66.6,3.2,12.6,195.3,
277,영덕,2024-05,17.3,32.1,4.5,87.4,3,12.2,289.4,
277,영덕,2024-06,22.1,34.3,9.8,71.9,2.1,7.4,262.2,
277,영덕,2024-07,26.2,35,18.4,121.6,2.2,10.5,178.8,
277,영덕,2024-08,27.1,36.2,20.2,28.9,2.3,9.7,262.4,
277,영덕,2024-09,23.2,34.6,12.8,128.8,2.4,9.5,149.6,
277,영덕,2024-10,16.3,26.6,7.8,119.2,2.4,12.4,137.2,
277,영덕,2024-11,10.8,21.8,.7,30.3,2.4,10.5,146.4,
277,영덕,2024-12,3.3,18.2,-4.9,0,3.2,10.8,216.2,
278,의성,2015-01,-2,10,-16.3,20,1.2,6.9,175,
278,의성,2015-02,.2,12.7,-14.5,13.5,1.5,7.4,174.2,
278,의성,2015-03,5.3,23.8,-10.5,40.7,1.7,8.1,255.5,
278,의성,2015-04,11.8,29.1,-1,61.2,1.4,8.9,160.2,
278,의성,2015-05,18.1,33.2,.8,22.5,1.4,8.3,288.5,
278,의성,2015-06,21.4,34.1,7.8,87.7,1.2,6.9,169.4,
278,의성,2015-07,24.4,37,13.5,75,1.3,6.2,169.2,
278,의성,2015-08,24.8,38.7,14.9,92.5,1.1,6.6,176,
278,의성,2015-09,19,30.9,8.2,41,1,6.4,170.6,
278,의성,2015-10,12.7,26.7,-5.4,42.9,1.1,6.2,229.2,
278,의성,2015-11,8.7,21.3,-4.5,82.7,.9,5.7,68.5,
278,의성,2015-12,1.2,13.3,-13.7,16.8,1.1,6.9,130.2,
278,의성,2016-01,-3.3,15.3,-19.3,5.3,1.3,8.5,149.2,
278,의성,2016-02,.1,18.9,-14.2,17.3,1.5,7.4,190.4,
278,의성,2016-03,6.3,22.3,-11.3,52.6,1.2,5.2,209.4,
278,의성,2016-04,13.4,28.5,-.9,147.1,1.5,9,212.2,
278,의성,2016-05,18.3,32.2,3.6,63,1.6,9.2,288.4,
278,의성,2016-06,22.7,34.1,7.5,42.8,1.3,6.6,203,
278,의성,2016-07,25.8,36,17.5,232.8,1.1,5.4,189.2,
278,의성,2016-08,26.6,38,13.6,83,1.3,6.7,237.1,
278,의성,2016-09,21.1,32.5,9.5,230.5,.9,5.6,107.6,
278,의성,2016-10,15,27.9,1.2,98.5,.9,5.2,113.2,
278,의성,2016-11,6,21,-7.6,12.6,1,6.2,161.3,
278,의성,2016-12,.9,14.8,-12.3,32,1.2,6.6,163.6,
278,의성,2017-01,-2.2,12.3,-16.7,2.1,1.4,7.3,199.5,
278,의성,2017-02,.1,16.5,-13.5,23.5,1.7,7,218,
278,의성,2017-03,5.4,20.6,-8.9,21.1,1.4,6.7,218,
278,의성,2017-04,13.2,31.5,-2.4,78.2,1.5,7.2,236.7,
278,의성,2017-05,18.2,34,3.8,40.3,1.5,6.9,275.1,
278,의성,2017-06,22.1,36.1,8,28.2,1.4,5.8,261.1,
278,의성,2017-07,26.1,36.2,15.4,242.8,1,8.5,155.2,
278,의성,2017-08,25,36.6,11.8,121.2,1,6.5,186.7,
278,의성,2017-09,19.2,30.7,4.6,74.7,1.1,5.8,200.6,
278,의성,2017-10,14,28.2,-4,49,1,7.4,143.5,
278,의성,2017-11,4.4,21.8,-9.4,.5,1.2,7,217.6,
278,의성,2017-12,-2.4,12.2,-16.2,10.1,1.5,7.8,206.7,
278,의성,2018-01,-3.6,12.4,-19.2,14,1.5,7.4,200.6,
