Column1,Column2,Column3,Column4,Column5,Column6,Column7
2013,3,109,강원도 강릉시,"1,294","1,350","152,910"
2013,3,110,강원도 동해시,108,"4,190","175,890"
2013,3,111,강원도 태백시,74,710,"28,300"
2013,3,112,강원도 속초시,90,"4,960","307,820"
2013,3,113,강원도 삼척시,605,230,"72,360"
2013,3,114,강원도 홍천군,"2,181","1,180","151,280"
2013,3,115,강원도 횡성군,"1,320","2,260","120,990"
2013,3,116,강원도 영월군,"1,196",670,"94,070"
2013,3,117,강원도 평창군,"1,272",370,"136,570"
2013,3,118,강원도 정선군,771,180,"47,240"
2013,3,119,강원도 철원군,965,"1,210","47,520"
2013,3,120,강원도 화천군,571,390,"63,460"
2013,3,121,강원도 양구군,554,790,"67,980"
2013,3,122,강원도 인제군,686,540,"122,440"
2013,3,123,강원도 고성군,442,840,"63,330"
2013,3,124,강원도 양양군,538,720,"104,160"
2013,3,125,충청북도 청주시 상당구,234,"15,360","562,500"
2013,3,126,충청북도 청주시 서원구,0,0,0
2013,3,127,충청북도 청주시 흥덕구,396,"12,610","545,140"
2013,3,128,충청북도 청주시 청원구,0,0,0
2013,3,129,충청북도 충주시,"2,068","1,910","155,000"
2013,3,130,충청북도 제천시,"1,264",240,"113,420"
2013,3,131,충청북도 청원군,"2,527","3,260","245,590"
2013,3,132,충청북도 보은군,"1,033",660,"45,450"
2013,3,133,충청북도 옥천군,"1,266",440,"83,850"
2013,3,134,충청북도 영동군,"1,516",370,"54,540"
2013,3,135,충청북도 증평군,238,"7,180","130,750"
2013,3,136,충청북도 진천군,"1,265","3,850","163,710"
2013,3,137,충청북도 괴산군,"1,798",950,"80,600"
2013,3,138,충청북도 음성군,"1,632","1,220","133,540"
2013,3,139,충청북도 단양군,"1,026",550,"61,320"
2013,3,140,충청남도 천안시 동남구,947,"2,650","315,790"
2013,3,141,충청남도 천안시 서북구,567,"14,130","954,880"
2013,3,142,충청남도 공주시,"1,858","1,440","166,470"
2013,3,143,충청남도 보령시,"1,461","1,770","103,380"
2013,3,144,충청남도 아산시,"1,648","4,120","309,570"
2013,3,145,충청남도 서산시,"2,029","3,480","109,510"
2013,3,146,충청남도 논산시,"2,219","3,250","75,470"
2013,3,147,충청남도 계룡시,45,"16,150","339,170"
2013,3,148,충청남도 당진시,"1,755",480,"313,600"
2013,3,149,충청남도 금산군,"1,517",900,"121,580"
2013,3,150,충청남도 연기군,0,0,0
2013,3,151,충청남도 부여군,"2,037","2,560","62,310"
2013,3,152,충청남도 서천군,"1,298",740,"60,460"
2013,3,153,충청남도 청양군,"1,019","1,270","59,250"
2013,3,154,충청남도 홍성군,"1,193","1,420","94,810"
2013,3,155,충청남도 예산군,"1,636","1,540","99,720"
2013,3,156,충청남도 태안군,"1,367","1,060","142,850"
2013,3,157,충청남도 당진군,0,0,0
2013,3,158,전라북도 전주시 완산구,356,840,"400,000"
2013,3,159,전라북도 전주시 덕진구,561,140,"359,050"
2013,3,160,전라북도 군산시,"1,221","3,410","145,380"
2013,3,161,전라북도 익산시,"3,009","1,760","53,250"
2013,3,162,전라북도 정읍시,"2,548",470,"29,500"
2013,3,163,전라북도 남원시,"2,095",470,"34,640"
2013,3,164,전라북도 김제시,"2,600","1,760","37,710"
2013,3,165,전라북도 완주군,"2,407",40,"142,990"
2013,3,166,전라북도 진안군,"1,236",80,"30,830"
2013,3,167,전라북도 무주군,837,580,"56,660"
2013,3,168,전라북도 장수군,"1,094",350,"33,790"
2013,3,169,전라북도 임실군,975,850,"33,510"
2013,3,170,전라북도 순창군,"1,139",520,"24,480"
2013,3,171,전라북도 고창군,"2,168",790,"23,060"
2013,3,172,전라북도 부안군,"1,798","1,120","100,000"
2013,3,173,전라남도 목포시,88,"12,060","330,000"
2013,3,174,전라남도 여수시,"1,327",450,"209,300"
2013,3,175,전라남도 순천시,"1,981",170,"105,770"
2013,3,176,전라남도 나주시,"2,659","1,660","55,040"
2013,3,177,전라남도 광양시,881,"2,600","151,150"
2013,3,178,전라남도 담양군,"1,662",550,"86,180"
2013,3,179,전라남도 곡성군,"1,369",770,"30,260"
2013,3,180,전라남도 구례군,"1,038",280,"63,770"
2013,3,181,전라남도 고흥군,"2,329",620,"21,170"
2013,3,182,전라남도 보성군,"1,814",480,"22,030"
2013,3,183,전라남도 화순군,"1,826",350,"55,060"
2013,3,184,전라남도 장흥군,"1,540",210,"23,420"
2013,3,185,전라남도 강진군,"1,346",360,"22,440"
2013,3,186,전라남도 해남군,"3,005",730,"24,800"
2013,3,187,전라남도 영암군,"2,037",830,"21,580"
2013,3,188,전라남도 무안군,"1,999",110,"45,370"
2013,3,189,전라남도 함평군,"1,825",880,"28,590"
2013,3,190,전라남도 영광군,"1,668",740,"19,000"
2013,3,191,전라남도 장성군,"1,751","1,620","66,550"
2013,3,192,전라남도 완도군,"1,190",730,"25,420"
2013,3,193,전라남도 진도군,"1,124",340,"15,150"
2013,3,194,전라남도 신안군,"1,974",490,"40,000"
2013,3,195,경상북도 포항시 남구,589,"2,260","242,020"
2013,3,196,경상북도 포항시 북구,"1,512",950,"173,680"
2013,3,197,경상북도 경주시,"3,543",830,"300,460"
2013,3,198,경상북도 김천시,"2,408",810,"107,020"
2013,3,199,경상북도 안동시,"2,189",220,"75,640"
2013,3,200,경상북도 구미시,"1,349","1,520","221,420"
2013,3,201,경상북도 영주시,"1,843",540,"60,530"
2013,3,202,경상북도 영천시,"5,059",490,"121,530"
2013,3,203,경상북도 상주시,"2,422","1,270","45,410"
2013,3,204,경상북도 문경시,"1,430",540,"68,780"
2013,3,205,경상북도 경산시,"1,829","1,000","232,730"
2013,3,206,경상북도 군위군,"1,307",910,"66,810"
2013,3,207,경상북도 의성군,"2,679",90,"34,150"
2013,3,208,경상북도 청송군,"1,454",430,"42,000"
2013,3,209,경상북도 영양군,"1,049",220,"30,760"
2013,3,210,경상북도 영덕군,"1,102",300,"99,370"
2013,3,211,경상북도 청도군,"3,179","1,300","136,160"
2013,3,212,경상북도 고령군,"1,191","1,190","139,750"
2013,3,213,경상북도 성주군,"2,613",250,"102,730"
2013,3,214,경상북도 칠곡군,"1,507",890,"299,180"
2013,3,215,경상북도 예천군,"1,544",720,"52,920"
2013,3,216,경상북도 봉화군,"1,573",260,"38,960"
2013,3,217,경상북도 울진군,793,410,"43,570"
2013,3,218,경상북도 울릉군,103,"3,410","168,910"
2013,3,219,경상남도 창원시 의창구,932,"9,090","345,500"
2013,3,220,경상남도 창원시 성산구,35,"44,350","242,420"
2013,3,221,경상남도 창원시 마산합포구,735,"2,520","333,170"
2013,3,222,경상남도 창원시 마산회원구,200,"5,030","439,950"
2013,3,223,경상남도 창원시 진해구,214,"18,150","346,510"
2013,3,224,경상남도 진주시,"2,022",430,"159,190"
2013,3,225,경상남도 통영시,"1,058",540,"242,170"
2013,3,226,경상남도 사천시,"1,109","1,580","166,390"
2013,3,227,경상남도 김해시,"1,971","1,190","524,340"
2013,3,228,경상남도 밀양시,"3,205",100,"183,050"
2013,3,229,경상남도 거제시,"1,716","4,490","483,670"
2013,3,230,경상남도 양산시,848,"1,140","332,450"
2013,3,231,경상남도 의령군,"1,231",600,"60,750"
2013,3,232,경상남도 함안군,"2,011","1,720","204,560"
2013,3,233,경상남도 창녕군,"2,615","1,160","138,330"
2013,3,234,경상남도 고성군,"2,022","1,190","124,450"
2013,3,235,경상남도 남해군,"1,817",990,"151,790"
2013,3,236,경상남도 하동군,"1,833",320,"104,360"
2013,3,237,경상남도 산청군,"1,403",970,"78,780"
2013,3,238,경상남도 함양군,"1,302",270,"49,350"
2013,3,239,경상남도 거창군,"1,581",130,"44,860"
2013,3,240,경상남도 합천군,"2,256",390,"35,220"
2013,3,241,제주특별자치도 제주시,"3,894","1,090","256,900"
2013,3,242,제주특별자치도 서귀포시,"3,386","1,680","238,870"
2014,1,1,서울특별시 종로구,2,"113,660","115,670"
2014,1,2,서울특별시 중랑구,3,"410,950","1,128,400"
2014,1,3,서울특별시 성북구,-,-,-
2014,1,4,서울특별시 강북구,-,-,-
2014,1,5,서울특별시 도봉구,-,-,-
2014,1,6,서울특별시 노원구,1,"642,450","642,450"
2014,1,7,서울특별시 은평구,-,-,-
2014,1,8,서울특별시 마포구,-,-,-
2014,1,9,서울특별시 강서구,2,"302,850","1,965,550"
2014,1,10,서울특별시 구로구,4,"238,090","875,850"
2014,1,11,서울특별시 금천구,-,-,-
2014,1,12,서울특별시 서초구,3,"181,120","346,920"
2014,1,13,서울특별시 강남구,-,-,-
2014,1,14,서울특별시 송파구,-,-,-
2014,1,15,서울특별시 강동구,-,-,-
2014,1,16,부산광역시 서구,-,-,-
2014,1,17,부산광역시 동구,-,-,-
2014,1,18,부산광역시 영도구,1,"304,690","304,690"
2014,1,19,부산광역시 부산진구,-,-,-
2014,1,20,부산광역시 동래구,-,-,-
2014,1,21,부산광역시 남구,-,-,-
2014,1,22,부산광역시 북구,2,"140,860","187,050"
2014,1,23,부산광역시 해운대구,5,"48,260","1,186,440"
2014,1,24,부산광역시 사하구,2,"136,600","136,600"
2014,1,25,부산광역시 금정구,16,"119,130","274,040"
2014,1,26,부산광역시 강서구,160,"19,060","513,760"
2014,1,27,부산광역시 연제구,3,"487,380","1,416,680"
2014,1,28,부산광역시 수영구,-,-,-
2014,1,29,부산광역시 사상구,-,-,-
2014,1,30,부산광역시 기장군,128,"6,050","592,880"
2014,1,31,대구광역시 동구,81,"11,820","392,740"
2014,1,32,대구광역시 서구,2,"333,330","361,340"
2014,1,33,대구광역시 북구,37,"35,170","412,970"
2014,1,34,대구광역시 수성구,39,"12,920","396,500"
2014,1,35,대구광역시 달서구,5,"262,600","426,380"
2014,1,36,대구광역시 달성군,556,"10,210","227,270"
2014,1,37,인천광역시 중구,25,"99,000","519,870"
2014,1,38,인천광역시 남구,-,-,-
2014,1,39,인천광역시 연수구,5,"126,050","895,520"
2014,1,40,인천광역시 남동구,11,"168,160","677,500"
2014,1,41,인천광역시 부평구,-,-,-
2014,1,42,인천광역시 계양구,10,"115,170","288,280"
2014,1,43,인천광역시 서구,12,"43,740","655,470"
2014,1,44,인천광역시 강화군,326,"8,390","303,030"
2014,1,45,인천광역시 옹진군,52,"3,270","273,540"
2014,1,46,광주광역시 동구,15,"4,000","699,080"
2014,1,47,광주광역시 서구,39,"25,120","816,530"
2014,1,48,광주광역시 남구,29,"21,900","60,520"
2014,1,49,광주광역시 북구,91,"9,160","257,570"
2014,1,50,광주광역시 광산구,173,"4,210","282,010"
2014,1,51,대전광역시 동구,25,"10,390","147,650"
2014,1,52,대전광역시 중구,14,"18,140","114,390"
2014,1,53,대전광역시 서구,24,"18,320","281,350"
2014,1,54,대전광역시 유성구,62,"30,180","779,000"
2014,1,55,대전광역시 대덕구,15,"24,390","215,880"
2014,1,56,울산광역시 중구,11,"59,810","150,890"
2014,1,57,울산광역시 남구,7,"62,320","366,660"
2014,1,58,울산광역시 동구,7,"3,800","909,090"
2014,1,59,울산광역시 북구,79,"20,000","450,110"
2014,1,60,울산광역시 울주군,388,"13,000","363,020"
2014,1,61,세종특별자치시 세종특별자치시,335,"9,690","440,000"
2014,1,62,경기도 수원시 장안구,52,"394,500","976,500"
2014,1,63,경기도 수원시 권선구,74,"142,130","764,100"
2014,1,64,경기도 수원시 팔달구,-,-,-
2014,1,65,경기도 수원시 영통구,9,"559,000","1,005,500"
2014,1,66,경기도 성남시 수정구,9,"83,210","678,420"
2014,1,67,경기도 성남시 중원구,5,"62,500","1,515,150"
2014,1,68,경기도 성남시 분당구,8,"324,560","1,903,770"
2014,1,69,경기도 의정부시,21,"69,160","454,060"
2014,1,70,경기도 안양시 만안구,8,"730,110","980,090"
2014,1,71,경기도 안양시 동안구,-,-,-
2014,1,72,경기도 부천시 원미구,1,"1,115,100","1,115,100"
2014,1,73,경기도 부천시 소사구,2,"302,320","1,125,900"
2014,1,74,경기도 부천시 오정구,8,"115,980","628,010"
2014,1,75,경기도 광명시,33,"121,000","751,360"
2014,1,76,경기도 평택시,368,"25,830","514,550"
2014,1,77,경기도 동두천시,11,"26,500","124,360"
2014,1,78,경기도 안산시 상록구,18,"72,590","221,210"
2014,1,79,경기도 안산시 단원구,43,"41,510","287,240"
2014,1,80,경기도 고양시 덕양구,72,"73,310","663,790"
2014,1,81,경기도 고양시 일산동구,39,"111,110","1,121,720"
2014,1,82,경기도 고양시 일산서구,20,"102,850","880,330"
2014,1,83,경기도 과천시,4,"413,900","574,360"
2014,1,84,경기도 구리시,12,"125,800","909,090"
2014,1,85,경기도 남양주시,183,"13,370","836,400"
2014,1,86,경기도 오산시,7,"262,270","1,177,080"
2014,1,87,경기도 시흥시,97,"58,360","539,810"
2014,1,88,경기도 군포시,11,"144,120","1,186,660"
2014,1,89,경기도 의왕시,18,"97,080","666,660"
2014,1,90,경기도 하남시,33,"115,380","564,510"
2014,1,91,경기도 용인시 처인구,281,10,"453,600"
2014,1,92,경기도 용인시 기흥구,18,"51,670","842,270"
2014,1,93,경기도 용인시 수지구,4,"391,300","817,480"
2014,1,94,경기도 파주시,481,"2,720","326,820"
2014,1,95,경기도 이천시,421,"16,580","366,760"
2014,1,96,경기도 안성시,350,"13,800","176,320"
2014,1,97,경기도 김포시,238,"20,580","717,940"
2014,1,98,경기도 화성시,782,"12,300","548,390"
2014,1,99,경기도 광주시,219,"3,370","1,050,390"
2014,1,100,경기도 양주시,114,"5,090","514,280"
2014,1,101,경기도 포천시,342,"3,360","338,980"
2014,1,102,경기도 여주시,343,"6,290","184,210"
2014,1,103,경기도 여주군,-,-,-
2014,1,104,경기도 연천군,154,"1,600","110,220"
2014,1,105,경기도 가평군,213,"5,690","346,150"
2014,1,106,경기도 양평군,376,"18,120","333,330"
2014,1,107,강원도 춘천시,223,"3,330","303,120"
2014,1,108,강원도 원주시,336,"4,810","236,120"
2014,1,109,강원도 강릉시,226,"5,570","151,830"
2014,1,110,강원도 동해시,14,"5,170","97,780"
2014,1,111,강원도 태백시,29,"3,990","21,040"
2014,1,112,강원도 속초시,28,"9,350","271,140"
2014,1,113,강원도 삼척시,116,500,"173,160"
2014,1,114,강원도 홍천군,372,"1,970","121,070"
2014,1,115,강원도 횡성군,349,"4,210","95,390"
2014,1,116,강원도 영월군,291,410,"75,000"
2014,1,117,강원도 평창군,280,"1,890","122,850"
2014,1,118,강원도 정선군,161,"1,180","53,030"
2014,1,119,강원도 철원군,297,"5,740","40,390"
2014,1,120,강원도 화천군,133,"2,460","75,520"
2014,1,121,강원도 양구군,97,"2,500","47,580"
2014,1,122,강원도 인제군,123,"1,360","116,380"
2014,1,123,강원도 고성군,127,"3,900","56,710"
2014,1,124,강원도 양양군,109,"4,030","60,750"
2014,1,125,충청북도 청주시 상당구,41,"27,060","474,350"
2014,1,126,충청북도 청주시 흥덕구,101,"8,390","363,000"
2014,1,127,충청북도 충주시,472,"1,970","125,520"
2014,1,128,충청북도 제천시,352,"1,560","104,130"
2014,1,129,충청북도 청원군,630,160,"209,300"
2014,1,130,충청북도 보은군,349,"1,510","40,740"
2014,1,131,충청북도 옥천군,310,670,"90,730"
2014,1,132,충청북도 영동군,393,"1,840","45,710"
2014,1,133,충청북도 증평군,52,"11,180","155,860"
2014,1,134,충청북도 진천군,264,"4,470","132,020"
2014,1,135,충청북도 괴산군,499,820,"74,860"
2014,1,136,충청북도 음성군,402,"5,950","106,250"
2014,1,137,충청북도 단양군,208,"1,500","69,230"
2014,1,138,충청남도 천안시 동남구,226,"4,230","212,020"
2014,1,139,충청남도 천안시 서북구,122,"19,600","917,240"
2014,1,140,충청남도 공주시,466,"2,400","116,770"
2014,1,141,충청남도 보령시,425,"6,220","60,500"
2014,1,142,충청남도 아산시,438,"11,900","272,240"
2014,1,143,충청남도 서산시,560,"1,860","100,000"
2014,1,144,충청남도 논산시,555,"4,550","77,650"
2014,1,145,충청남도 계룡시,21,"15,310","211,200"
2014,1,146,충청남도 당진시,579,"3,440","200,420"
2014,1,147,충청남도 금산군,425,"2,940","112,910"
2014,1,148,충청남도 연기군,-,-,-
2014,1,149,충청남도 부여군,561,"1,140","38,160"
2014,1,150,충청남도 서천군,397,"2,890","40,140"
2014,1,151,충청남도 청양군,289,"2,020","41,860"
2014,1,152,충청남도 홍성군,336,"4,140","80,350"
2014,1,153,충청남도 예산군,485,"6,040","60,910"
2014,1,154,충청남도 태안군,386,"6,680","120,980"
2014,1,155,충청남도 당진군,-,-,-
2014,1,156,전라북도 전주시 완산구,88,"4,560","423,250"
2014,1,157,전라북도 전주시 덕진구,144,"8,890","417,910"
2014,1,158,전라북도 군산시,379,"6,900","86,390"
2014,1,159,전라북도 익산시,"1,010",620,"36,290"
2014,1,160,전라북도 정읍시,871,"1,230","29,000"
2014,1,161,전라북도 남원시,667,"2,110","33,650"
2014,1,162,전라북도 김제시,781,"2,530","33,330"
2014,1,163,전라북도 완주군,500,"5,240","125,630"
2014,1,164,전라북도 진안군,380,"1,080","29,780"
2014,1,165,전라북도 무주군,229,"1,670","47,760"
2014,1,166,전라북도 장수군,314,380,"32,000"
2014,1,167,전라북도 임실군,352,"1,300","29,290"
2014,1,168,전라북도 순창군,346,820,"22,610"
2014,1,169,전라북도 고창군,676,"2,980","21,950"
2014,1,170,전라북도 부안군,599,"1,330","50,170"
2014,1,171,전라남도 목포시,19,"6,650","265,660"
2014,1,172,전라남도 여수시,289,540,"188,900"
2014,1,173,전라남도 순천시,510,"1,180","75,470"
2014,1,174,전라남도 나주시,947,"1,180","42,730"
2014,1,175,전라남도 광양시,260,"2,590","130,040"
2014,1,176,전라남도 담양군,418,"1,130","63,530"
2014,1,177,전라남도 곡성군,412,80,"33,890"
2014,1,178,전라남도 구례군,280,900,"46,460"
2014,1,179,전라남도 고흥군,729,370,"22,090"
2014,1,180,전라남도 보성군,493,"1,200","25,450"
2014,1,181,전라남도 화순군,475,"1,310","57,140"
2014,1,182,전라남도 장흥군,434,480,"21,170"
2014,1,183,전라남도 강진군,410,"1,200","21,500"
2014,1,184,전라남도 해남군,801,730,"17,630"
2014,1,185,전라남도 영암군,669,"1,960","18,930"
2014,1,186,전라남도 무안군,477,"1,340","45,360"
2014,1,187,전라남도 함평군,464,"1,050","27,170"
2014,1,188,전라남도 영광군,453,"1,670","19,240"
2014,1,189,전라남도 장성군,478,"4,380","71,820"
2014,1,190,전라남도 완도군,376,500,"24,260"
2014,1,191,전라남도 진도군,361,890,"13,470"
2014,1,192,전라남도 신안군,494,440,"36,170"
2014,1,193,경상북도 포항시 남구,227,"3,120","229,430"
2014,1,194,경상북도 포항시 북구,440,"2,420","130,030"
2014,1,195,경상북도 경주시,897,"3,760","239,860"
2014,1,196,경상북도 김천시,805,-,"91,860"
2014,1,197,경상북도 안동시,619,550,"64,760"
2014,1,198,경상북도 구미시,435,"3,420","166,410"
2014,1,199,경상북도 영주시,548,"2,340","49,510"
2014,1,200,경상북도 영천시,"1,208",930,"125,670"
2014,1,201,경상북도 상주시,792,"1,070","51,410"
2014,1,202,경상북도 문경시,431,640,"63,450"
2014,1,203,경상북도 경산시,653,"4,490","214,760"
2014,1,204,경상북도 군위군,376,"2,110","65,100"
2014,1,205,경상북도 의성군,869,750,"33,970"
2014,1,206,경상북도 청송군,339,"1,110","40,580"
2014,1,207,경상북도 영양군,247,330,"23,690"
2014,1,208,경상북도 영덕군,265,"1,200","102,760"
2014,1,209,경상북도 청도군,778,"2,000","121,210"
2014,1,210,경상북도 고령군,358,"3,740","135,360"
2014,1,211,경상북도 성주군,540,730,"97,310"
2014,1,212,경상북도 칠곡군,414,"2,760","251,090"
2014,1,213,경상북도 예천군,510,600,"54,450"
2014,1,214,경상북도 봉화군,383,"1,510","34,750"
2014,1,215,경상북도 울진군,159,420,"52,800"
2014,1,216,경상북도 울릉군,12,"2,170","95,230"
2014,1,217,경상남도 창원시 의창구,255,"7,190","356,160"
2014,1,218,경상남도 창원시 성산구,12,"31,530","358,870"
2014,1,219,경상남도 창원시 마산합포구,64,600,"246,970"
2014,1,220,경상남도 창원시 마산회원구,44,"28,980","406,390"
2014,1,221,경상남도 창원시 진해구,48,"18,760","514,450"
2014,1,222,경상남도 진주시,455,400,"134,340"
2014,1,223,경상남도 통영시,226,730,"318,300"
2014,1,224,경상남도 사천시,301,"1,700","151,510"
2014,1,225,경상남도 김해시,509,"2,220","368,420"
2014,1,226,경상남도 밀양시,826,"5,070","176,690"
2014,1,227,경상남도 거제시,402,"5,680","482,560"
2014,1,228,경상남도 양산시,214,680,"300,750"
2014,1,229,경상남도 의령군,282,400,"55,350"
2014,1,230,경상남도 함안군,533,"1,190","220,230"
2014,1,231,경상남도 창녕군,655,710,"95,570"
2014,1,232,경상남도 고성군,484,"1,850","105,100"
2014,1,233,경상남도 남해군,429,"1,670","151,760"
2014,1,234,경상남도 하동군,513,600,"93,930"
2014,1,235,경상남도 산청군,154,"1,960","69,570"
2014,1,236,경상남도 함양군,395,750,"54,580"
2014,1,237,경상남도 거창군,461,610,"47,610"
2014,1,238,경상남도 합천군,596,"1,070","36,270"
2014,1,239,제주특별자치도 제주시,"1,120",800,"232,400"
2014,1,240,제주특별자치도 서귀포시,947,"3,010","277,920"
2014,2,1,서울특별시 종로구,2,"113,665","115,672"
2014,2,2,서울특별시 중랑구,4,"410,959","1,128,405"
2014,2,3,서울특별시 성북구,-,-,-
2014,2,4,서울특별시 강북구,-,-,-
2014,2,5,서울특별시 도봉구,2,"604,730","625,000"
2014,2,6,서울특별시 노원구,2,"471,860","642,458"
2014,2,7,서울특별시 은평구,-,-,-
2014,2,8,서울특별시 마포구,-,-,-
2014,2,9,서울특별시 강서구,6,"181,504","1,965,560"
2014,2,10,서울특별시 구로구,9,"238,095","875,850"
2014,2,11,서울특별시 금천구,-,-,-
2014,2,12,서울특별시 서초구,9,"181,129","1,023,832"
2014,2,13,서울특별시 강남구,1,"780,333","780,333"
2014,2,14,서울특별시 송파구,1,"248,332","248,332"
2014,2,15,서울특별시 강동구,5,"369,748","2,197,802"
2014,2,16,부산광역시 서구,-,-,-
2014,2,17,부산광역시 동구,-,-,-
2014,2,18,부산광역시 영도구,3,"103,181","365,745"
2014,2,19,부산광역시 부산진구,-,-,-
2014,2,20,부산광역시 동래구,-,-,-
2014,2,21,부산광역시 남구,-,-,-
2014,2,22,부산광역시 북구,3,"60,403","187,050"
2014,2,23,부산광역시 해운대구,8,"48,265","1,204,819"
2014,2,24,부산광역시 사하구,1,"136,610","136,610"
2014,2,25,부산광역시 금정구,32,"55,456","367,609"
2014,2,26,부산광역시 강서구,354,"19,065","513,761"
2014,2,27,부산광역시 연제구,3,"487,383","1,416,688"
2014,2,28,부산광역시 수영구,-,-,-
2014,2,29,부산광역시 사상구,1,"161,364","161,364"
2014,2,30,부산광역시 기장군,272,"4,476","592,885"
2014,2,31,대구광역시 동구,172,"7,010","392,749"
2014,2,32,대구광역시 서구,3,"333,333","605,263"
2014,2,33,대구광역시 북구,66,"35,172","412,979"
2014,2,34,대구광역시 수성구,91,"12,928","611,111"
2014,2,35,대구광역시 달서구,12,"73,202","694,000"
2014,2,36,대구광역시 달성군,"1,019","8,607","340,522"
2014,2,37,인천광역시 중구,68,"99,000","519,878"
2014,2,38,인천광역시 남구,-,-,-
2014,2,39,인천광역시 연수구,12,"126,050","1,017,820"
2014,2,40,인천광역시 남동구,37,"168,161","718,750"
2014,2,41,인천광역시 부평구,18,"819,849","1,115,692"
2014,2,42,인천광역시 계양구,35,"90,899","465,000"
2014,2,43,인천광역시 서구,49,"1,361","779,380"
2014,2,44,인천광역시 강화군,703,"8,390","303,030"
2014,2,45,인천광역시 옹진군,113,"2,959","279,395"
2014,2,46,광주광역시 동구,35,"4,008","699,087"
2014,2,47,광주광역시 서구,95,"25,128","816,532"
2014,2,48,광주광역시 남구,90,"14,472","99,825"
2014,2,49,광주광역시 북구,174,"8,470","383,142"
2014,2,50,광주광역시 광산구,393,"4,211","350,833"
2014,2,51,대전광역시 동구,66,"2,752","260,085"
2014,2,52,대전광역시 중구,30,"10,574","114,398"
2014,2,53,대전광역시 서구,61,"13,423","281,360"
2014,2,54,대전광역시 유성구,146,"30,190","779,000"
2014,2,55,대전광역시 대덕구,36,"16,014","354,331"
2014,2,56,울산광역시 중구,25,"34,301","209,632"
2014,2,57,울산광역시 남구,12,"62,320","532,468"
2014,2,58,울산광역시 동구,14,"3,803","909,091"
2014,2,59,울산광역시 북구,159,"15,084","803,427"
2014,2,60,울산광역시 울주군,855,"8,242","363,023"
2014,2,61,세종특별자치시 세종특별자치시,757,"3,690","440,000"
2014,2,62,경기도 수원시 장안구,57,"23,077","1,151,703"
2014,2,63,경기도 수원시 권선구,124,"98,522","915,280"
2014,2,64,경기도 수원시 팔달구,-,-,-
2014,2,65,경기도 수원시 영통구,11,"137,457","1,005,500"
2014,2,66,경기도 성남시 수정구,19,"83,213","678,426"
2014,2,67,경기도 성남시 중원구,9,"29,304","1,515,152"
2014,2,68,경기도 성남시 분당구,24,"279,465","1,903,777"
2014,2,69,경기도 의정부시,36,"69,170","604,423"
2014,2,70,경기도 안양시 만안구,11,"411,353","980,092"
2014,2,71,경기도 안양시 동안구,-,-,-
2014,2,72,경기도 부천시 원미구,1,"1,115,108","1,115,108"
2014,2,73,경기도 부천시 소사구,5,"302,326","1,125,908"
2014,2,74,경기도 부천시 오정구,17,"102,693","892,081"
2014,2,75,경기도 광명시,49,"121,000","1,055,777"
2014,2,76,경기도 평택시,841,"5,304","781,255"
2014,2,77,경기도 동두천시,49,"26,502","303,855"
2014,2,78,경기도 안산시 상록구,38,"51,254","272,232"
2014,2,79,경기도 안산시 단원구,109,"5,455","418,470"
2014,2,80,경기도 고양시 덕양구,154,"39,801","972,447"
2014,2,81,경기도 고양시 일산동구,85,"87,903","1,121,722"
2014,2,82,경기도 고양시 일산서구,56,"18,120","880,330"
2014,2,83,경기도 과천시,19,"413,907","1,003,787"
2014,2,84,경기도 구리시,18,"125,807","1,394,379"
2014,2,85,경기도 남양주시,500,"12,755","836,406"
2014,2,86,경기도 오산시,45,"105,000","1,384,615"
2014,2,87,경기도 시흥시,196,"58,368","597,403"
2014,2,88,경기도 군포시,23,"68,970","1,186,667"
2014,2,89,경기도 의왕시,33,"43,605","1,055,556"
2014,2,90,경기도 하남시,79,"42,735","1,164,000"
2014,2,91,경기도 용인시 처인구,592,18,"497,835"
2014,2,92,경기도 용인시 기흥구,54,"51,680","907,372"
2014,2,93,경기도 용인시 수지구,21,"60,000","1,170,732"
2014,2,94,경기도 파주시,"1,060",497,"457,831"
2014,2,95,경기도 이천시,866,"3,918","393,145"
2014,2,96,경기도 안성시,750,"3,303","235,550"
2014,2,97,경기도 김포시,518,"20,580","717,949"
2014,2,98,경기도 화성시,"1,664","12,302","548,400"
2014,2,99,경기도 광주시,567,"3,373","1,050,395"
2014,2,100,경기도 양주시,243,"5,096","514,286"
2014,2,101,경기도 포천시,818,32,"341,706"
2014,2,102,경기도 여주시,796,"6,298","242,564"
2014,2,103,경기도 여주군,-,-,-
2014,2,104,경기도 연천군,353,"1,368","126,263"
2014,2,105,경기도 가평군,522,"5,620","346,769"
2014,2,106,경기도 양평군,871,"6,369","412,234"
2014,2,107,강원도 춘천시,472,"2,628","333,333"
2014,2,108,강원도 원주시,698,"4,733","293,040"
2014,2,109,강원도 강릉시,492,"2,039","151,832"
2014,2,110,강원도 동해시,39,"5,179","97,784"
2014,2,111,강원도 태백시,41,"2,684","32,627"
2014,2,112,강원도 속초시,51,"9,357","311,005"
2014,2,113,강원도 삼척시,226,503,"173,160"
2014,2,114,강원도 홍천군,796,"1,972","129,032"
2014,2,115,강원도 횡성군,694,"1,909","101,815"
2014,2,116,강원도 영월군,592,411,"88,235"
2014,2,117,강원도 평창군,725,"1,890","206,107"
2014,2,118,강원도 정선군,357,708,"54,292"
